variable,moy_traite,moy_temoin,sd_traite,var_ratio,smd,echantillon
jours_indemnises_m7,0.05231430284210017,0.05426166087672069,1.1667083076618014,0.9732725596681997,-0.0016691044555285823,Apres appariement
jours_indemnises_m6,0.04386582219094534,0.04582062710141528,1.0523838434724517,0.9594039593800959,-0.0018575018255885178,Apres appariement
jours_indemnises_m5,0.03746523239837807,0.039338121674504505,0.976811485133155,0.9621663366765005,-0.0019173497697676355,Apres appariement
jours_indemnises_m4,0.03107581291958491,0.03349604757064292,0.8868733526132455,0.9598153369404558,-0.002728951821504832,Apres appariement
jours_indemnises_m3,0.026630028037487572,0.029783779959712403,0.8242717935257589,0.9419696589368621,-0.0038261068096663857,Apres appariement
jours_indemnises_m2,0.02299222918505114,0.023915641790377893,0.7508175297281758,1.0294393901880219,-0.0012298761933023361,Apres appariement
jours_indemnises_m1,0.020914550823065953,0.0235209573703592,0.7119073960620518,0.9565222982030697,-0.0036611595296111603,Apres appariement
jours_indemnises_m10,0.04782011326698167,0.050422796376350214,1.1227810692255276,0.9386352754815259,-0.0023180682153501426,Apres appariement
jours_indemnises_m11,0.034505099248237886,0.034605632072204906,0.98481447797807,1.007195579824465,-1.0208300772895289e-4,Apres appariement
niv_dipBac,0.19704433497536947,0.19736827407481877,0.39776683389402406,0.998761641102235,-8.143944437952095e-4,Apres appariement
niv_dipinferieur_bac,0.4214484918214686,0.4249038422155945,0.4937920295538035,0.9978273641714285,-0.006997582357188347,Apres appariement
niv_dipmanquant,0.006244205399729678,0.00627771634105202,0.07877333561222136,0.994695464336583,-4.2540970319330563e-4,Apres appariement
niv_dipsuperieur,0.37526296780343227,0.3714501673685347,0.48419164152981303,1.0041363422822873,0.007874568885268133,Apres appariement
qualif_classecadre,0.20772687838134707,0.20192948553258194,0.40568095243881297,1.0212371684546757,0.014290522672837397,Apres appariement
qualif_classemanquant,0.027155032784870928,0.026626304599562868,0.16253533567849546,1.0193033848947246,0.0032530045426793558,Apres appariement
qualif_classeouvrier_employe_non_qualifie,0.17728032647103723,0.17985322207700816,0.38190647466401495,0.9887867082486862,-0.006736978230689741,Apres appariement
qualif_classeouvrier_employe_qualifie,0.4748388682238084,0.48443416775577225,0.49936744582865633,0.9984353338808452,-0.019214908004347997,Apres appariement
naf_64AZ2,7.111766436185859e-4,5.920266300280375e-4,0.026658460524735538,1.2011146469577738,0.0044695009106018304,Apres appariement
